Ordem,Cond pgto,Condição pagamento
19598657,P028,Demais
19598740,P028,Demais
19598805,P028,Demais
19598806,P028,Demais
19598807,P028,Demais
19598809,P028,Demais
19598810,P028,Demais
19598811,P028,Demais
19598831,P028,Demais
19598832,P028,Demais
19598834,P028,Demais
19598837,P028,Demais
19598852,P028,Demais
19598865,P028,Demais
19598868,P028,Demais
19598869,P028,Demais
19598871,P028,Demais
19598877,P028,Demais
19598883,P028,Demais
19598885,P028,Demais
19598886,P028,Demais
19598905,P028,Demais
19598944,P028,Demais
19599004,P028,Demais
19599075,P028,Demais
19599082,P028,Demais
19599107,P028,Demais
19599110,P028,Demais
19599118,P028,Demais
19599120,P028,Demais
19599126,P028,Demais
19599139,P028,Demais
19599143,P028,Demais
19599177,P028,Demais
19599191,P028,Demais
19599228,P028,Demais
19599229,P028,Demais
19599377,P028,Demais
19599379,P028,Demais
19599384,P028,Demais
19599492,P028,Demais
19599558,P028,Demais
19599579,P028,Demais
19599742,P028,Demais
19599747,P028,Demais
19599751,P028,Demais
19599775,P028,Demais
19599780,P028,Demais
19599781,P028,Demais
19599802,P028,Demais
19599809,P028,Demais
19599818,P028,Demais
19599826,P028,Demais
19599827,P028,Demais
19599833,P028,Demais
19599839,P028,Demais
19599840,P028,Demais
19599842,P028,Demais
19599843,P028,Demais
19599844,P028,Demais
19599846,P028,Demais
19599857,P028,Demais
19599859,P028,Demais
19599863,P028,Demais
19599865,P028,Demais
19599866,P028,Demais
19599871,P028,Demais
19599872,P028,Demais
19599878,P028,Demais
19599881,P028,Demais
19599883,P028,Demais
19599884,P028,Demais
19599885,P028,Demais
19599886,P028,Demais
19599891,P028,Demais
19599895,P028,Demais
19599896,P028,Demais
19600004,P028,Demais
19600048,P028,Demais
19600050,P028,Demais
19600051,P028,Demais
19600052,P028,Demais
19600053,P028,Demais
19600054,P028,Demais
19600056,P028,Demais
19600101,P028,Demais
19600102,P028,Demais
19600103,P028,Demais
19600106,P028,Demais
19600107,P028,Demais
19600151,P028,Demais
19600160,P028,Demais
19600163,P028,Demais
19600171,P028,Demais
19600177,P028,Demais
19600179,P028,Demais
19600180,P028,Demais
19600181,P028,Demais
19600182,P028,Demais
19600183,P028,Demais
19600184,P028,Demais
19600185,P028,Demais
19600187,P028,Demais
19600188,P028,Demais
19600191,P028,Demais
19600197,P028,Demais
19600204,P028,Demais
19600205,P028,Demais
19600206,P028,Demais
19600208,P028,Demais
19600223,P028,Demais
19600236,P028,Demais
19600243,P028,Demais
19600245,P028,Demais
19600250,P028,Demais
19600253,P028,Demais
19600256,P028,Demais
19600257,P028,Demais
19600258,P028,Demais
19600259,P028,Demais
19600264,P028,Demais
19600265,P028,Demais
19600270,P028,Demais
19600276,P028,Demais
19600277,P028,Demais
19600278,P028,Demais
19600284,P028,Demais
19600286,P028,Demais
19600288,P028,Demais
19600289,P028,Demais
19600293,P028,Demais
19600298,P028,Demais
19600300,P028,Demais
19600419,P028,Demais
19600460,P028,Demais
19600521,P028,Demais
19600610,P028,Demais
19600615,P028,Demais
19600631,P028,Demais
19600633,P028,Demais
19600639,P028,Demais
19600647,P028,Demais
19600650,P028,Demais
19600675,P028,Demais
19600676,P028,Demais
19600678,P028,Demais
19600682,P028,Demais
19600684,P028,Demais
19600688,P028,Demais
19600691,P028,Demais
19600692,P028,Demais
19600694,P028,Demais
19600701,P028,Demais
19600702,P028,Demais
19600711,P028,Demais
19600712,P028,Demais
19600713,P028,Demais
19600714,P028,Demais
19600730,P028,Demais
19600741,P028,Demais
19600754,P028,Demais
19600757,P028,Demais
19600761,P028,Demais
19600771,P028,Demais
19600778,P028,Demais
19600781,P028,Demais
19600786,P028,Demais
19600788,P028,Demais
19600789,P028,Demais
19600794,P028,Demais
19600795,P028,Demais
19600910,P028,Demais
19600930,P028,Demais
19600966,P028,Demais
19601013,P028,Demais
19601053,P028,Demais
19601106,P028,Demais
19601178,P028,Demais
19601215,P028,Demais
19601393,P028,Demais
19601515,P028,Demais
19601597,P028,Demais
19601618,P028,Demais
19601623,P028,Demais
19601808,P028,Demais
19602001,P028,Demais
19602004,P028,Demais
19602005,P028,Demais
19602041,P028,Demais
19602105,P028,Demais
19602111,P028,Demais
19602128,P028,Demais
19602134,P028,Demais
19602142,P028,Demais
19602143,P028,Demais
19602150,P028,Demais
19602156,P028,Demais
19602157,P028,Demais
19602159,P028,Demais
19602160,P028,Demais
19602185,P028,Demais
19602187,P028,Demais
19602199,P028,Demais
19602222,P028,Demais
19602225,P028,Demais
19602226,P028,Demais
19602235,P028,Demais
19602245,P028,Demais
19602249,P028,Demais
19602253,P028,Demais
19602254,P028,Demais
19602258,P028,Demais
19602282,P028,Demais
19602285,P028,Demais
19602383,P028,Demais
19602413,P028,Demais
19602415,P028,Demais
19602417,P028,Demais
19602418,P028,Demais
19602428,P028,Demais
19602429,P028,Demais
19602435,P028,Demais
19602438,P028,Demais
19602439,P028,Demais
19602442,P028,Demais
19602443,P028,Demais
19602445,P028,Demais
19602453,P028,Demais
19602459,P028,Demais
19602479,P028,Demais
19602497,P028,Demais
19602505,P028,Demais
19602520,P028,Demais
19602548,P028,Demais
19602561,P028,Demais
19602577,P028,Demais
19602595,P028,Demais
19602598,P028,Demais
19602639,P028,Demais
19602699,P028,Demais
19602814,P028,Demais
19602838,P028,Demais
19602840,P028,Demais
19602843,P028,Demais
19602875,P028,Demais
19602899,P028,Demais
19602902,P028,Demais
19603105,P028,Demais
19603199,P028,Demais
19603211,P028,Demais
19603224,P028,Demais
19603281,P028,Demais
19603304,P028,Demais
19603365,P028,Demais
19603372,P028,Demais
19603387,P028,Demais
19603392,P028,Demais
19603401,P028,Demais
19603403,P028,Demais
19603410,P028,Demais
19603422,P028,Demais
19603424,P028,Demais
19603426,P028,Demais
19603427,P028,Demais
19603436,P028,Demais
19603438,P028,Demais
19603443,P028,Demais
19603446,P028,Demais
19603449,P028,Demais
19603450,P028,Demais
19603453,P028,Demais
19603456,P028,Demais
19603459,P028,Demais
19603460,P028,Demais
19603481,P028,Demais
19603482,P028,Demais
19603484,P028,Demais
19603496,P028,Demais
19603497,P028,Demais
19603504,P028,Demais
19603515,P028,Demais
19603517,P028,Demais
19603565,P028,Demais
19603566,P028,Demais
19603569,P028,Demais
19603584,P028,Demais
19603588,P028,Demais
19603593,P028,Demais
19603601,P028,Demais
19603615,P028,Demais
19603618,P028,Demais
19603627,P028,Demais
19603628,P028,Demais
19603631,P028,Demais
19603639,P028,Demais
19603644,P028,Demais
19603653,P028,Demais
19603655,P028,Demais
19603659,P028,Demais
19603661,P028,Demais
19603662,P028,Demais
19603664,P028,Demais
19603665,P028,Demais
19603666,P028,Demais
19603667,P028,Demais
19603676,P028,Demais
19603680,P028,Demais
19603694,P028,Demais
19603731,P028,Demais
19603735,P028,Demais
19603736,P028,Demais
19603771,P028,Demais
19603773,P028,Demais
19603778,P028,Demais
19603791,P028,Demais
19603792,P028,Demais
19603805,P028,Demais
19603823,P028,Demais
19603836,P028,Demais
19603860,P028,Demais
19603910,P028,Demais
19603912,P028,Demais
19603950,P028,Demais
19603951,P028,Demais
19603965,P028,Demais
19603966,P028,Demais
19603975,P028,Demais
19603981,P028,Demais
19603984,P028,Demais
19604008,P028,Demais
19604010,P028,Demais
19604013,P028,Demais
19604029,P028,Demais
19604036,P028,Demais
19604037,P028,Demais
19604038,P028,Demais
19604039,P028,Demais
19604040,P028,Demais
19604041,P028,Demais
19604042,P028,Demais
19604051,P028,Demais
19604058,P028,Demais
19604061,P028,Demais
19604071,P028,Demais
19604089,P028,Demais
19604124,P028,Demais
19604131,P028,Demais
19604144,P028,Demais
19604157,P028,Demais
19604160,P028,Demais
19604163,P028,Demais
19604170,P028,Demais
19604171,P028,Demais
19604173,P028,Demais
19604175,P028,Demais
19604187,P028,Demais
19604206,P028,Demais
19604216,P028,Demais
19604225,P028,Demais
19604317,P028,Demais
19604318,P028,Demais
19604319,P028,Demais
19604322,P028,Demais
19604323,P028,Demais
19604332,P028,Demais
19604333,P028,Demais
19604354,P028,Demais
19604377,P028,Demais
19604380,P028,Demais
19604389,P028,Demais
19604390,P028,Demais
19604391,P028,Demais
19604395,P028,Demais
19604397,P028,Demais
19604485,P028,Demais
19604489,P028,Demais
19604492,P028,Demais
19604493,P028,Demais
19604522,P028,Demais
19604576,P028,Demais
19604577,P028,Demais
19604587,P028,Demais
19604589,P028,Demais
19604593,P028,Demais
19604594,P028,Demais
19604596,P028,Demais
19604603,P028,Demais
19604604,P028,Demais
19604609,P028,Demais
19604614,P028,Demais
19604615,P028,Demais
19604626,P028,Demais
19604628,P028,Demais
19604629,P028,Demais
19604630,P028,Demais
19604633,P028,Demais
19604635,P028,Demais
19604710,P028,Demais
19604711,P028,Demais
19604721,P028,Demais
19604784,P028,Demais
19604795,P028,Demais
19604815,P028,Demais
19604816,P028,Demais
19604836,P028,Demais
19604839,P028,Demais
19604848,P028,Demais
19604849,P028,Demais
19604850,P028,Demais
19604851,P028,Demais
19604852,P028,Demais
19604853,P028,Demais
19604858,P028,Demais
19604859,P028,Demais
19604877,P028,Demais
19604889,P028,Demais
19605014,P028,Demais
19605023,P028,Demais
19605189,P028,Demais
19605190,P028,Demais
19605303,P028,Demais
19605336,P028,Demais
19605337,P028,Demais
19605338,P028,Demais
19605340,P028,Demais
19605341,P028,Demais
19605346,P028,Demais
19605353,P028,Demais
19605354,P028,Demais
19605397,P028,Demais
19605399,P028,Demais
19605439,P028,Demais
19605467,P028,Demais
19605469,P028,Demais
19605499,P028,Demais
19605583,P028,Demais
19605589,P028,Demais
19605602,P028,Demais
19605614,P028,Demais
19605615,P028,Demais
19605642,P028,Demais
19605670,P028,Demais
19605673,P028,Demais
19605747,P028,Demais
19605748,P028,Demais
19605755,P028,Demais
19605764,P028,Demais
19605771,P028,Demais
19605772,P028,Demais
19605780,P028,Demais
19605784,P028,Demais
19605785,P028,Demais
19605788,P028,Demais
19605795,P028,Demais
19605817,P028,Demais
19605818,P028,Demais
19605854,P028,Demais
19605864,P028,Demais
19605874,P028,Demais
19605877,P028,Demais
19605883,P028,Demais
19605921,P028,Demais
19605926,P028,Demais
19605927,P028,Demais
19605938,P028,Demais
19605941,P028,Demais
19605943,P028,Demais
19605958,P028,Demais
19605969,P028,Demais
19605971,P028,Demais
19605986,P028,Demais
19605999,P028,Demais
19606169,P028,Demais
19606203,P028,Demais
19606254,P028,Demais
19606257,P028,Demais
19606281,P028,Demais
19606372,P028,Demais
19606376,P028,Demais
19606377,P028,Demais
19606416,P028,Demais
19606417,P028,Demais
19606418,P028,Demais
19606468,P028,Demais
19606478,P028,Demais
19606481,P028,Demais
19606482,P028,Demais
19606485,P028,Demais
19606488,P028,Demais
19606510,P028,Demais
19606514,P028,Demais
19606542,P028,Demais
19606554,P028,Demais
19606558,P028,Demais
19606559,P028,Demais
19606561,P028,Demais
19606584,P028,Demais
19606599,P028,Demais
19606632,P028,Demais
19606672,P028,Demais
19606692,P028,Demais
19606693,P028,Demais
19606704,P028,Demais
19606738,P028,Demais
19606739,P028,Demais
19606751,P028,Demais
19606756,P028,Demais
19606766,P028,Demais
19606824,P028,Demais
19606830,P028,Demais
19606835,P028,Demais
19606842,P028,Demais
19606859,P028,Demais
19606871,P028,Demais
19606892,P028,Demais
19606894,P028,Demais
19606896,P028,Demais
19606995,P028,Demais
19607047,P028,Demais
19607055,P028,Demais
19607065,P028,Demais
19607088,P028,Demais
19607094,P028,Demais
19607236,P028,Demais
19607251,P028,Demais
19607255,P028,Demais
19607258,P028,Demais
19607309,P028,Demais
19607316,P028,Demais
19607319,P028,Demais
19607324,P028,Demais
19607325,P028,Demais
19607326,P028,Demais
19607332,P028,Demais
19607334,P028,Demais
19607335,P028,Demais
19607342,P028,Demais
19607344,P028,Demais
19607356,P028,Demais
19607376,P028,Demais
19607381,P028,Demais
19607471,P028,Demais
19607495,P028,Demais
19607518,P028,Demais
19607525,P028,Demais
19607566,P028,Demais
19607572,P028,Demais
19607579,P028,Demais
19607580,P028,Demais
19607604,P028,Demais
19607609,P028,Demais
19607620,P028,Demais
19607633,P028,Demais
19607634,P028,Demais
19607640,P028,Demais
19607641,P028,Demais
19607642,P028,Demais
19607646,P028,Demais
19607647,P028,Demais
19607650,P028,Demais
19607652,P028,Demais
19607653,P028,Demais
19607657,P028,Demais
19607658,P028,Demais
19607659,P028,Demais
19607665,P028,Demais
19607666,P028,Demais
19607672,P028,Demais
19607673,P028,Demais
19607674,P028,Demais
19607675,P028,Demais
19607676,P028,Demais
19607686,P028,Demais
19607694,P028,Demais
19607794,P028,Demais
19607799,P028,Demais
19607800,P028,Demais
19607851,P028,Demais
19607859,P028,Demais
19607968,P028,Demais
19608000,P028,Demais
19608032,P028,Demais
19608038,P028,Demais
19608041,P028,Demais
19608043,P028,Demais
19608061,P028,Demais
19608193,P028,Demais
19608227,P028,Demais
19608235,P028,Demais
19608271,P028,Demais
19608304,P028,Demais
19608305,P028,Demais
19608306,P028,Demais
19608313,P028,Demais
19608321,P028,Demais
19608334,P028,Demais
19608342,P028,Demais
19608352,P028,Demais
19608359,P028,Demais
19608361,P028,Demais
19608362,P028,Demais
19608378,P028,Demais
19608382,P028,Demais
19608383,P028,Demais
19608398,P028,Demais
19608495,P028,Demais
19608515,P028,Demais
19608550,P028,Demais
19608555,P028,Demais
19608593,P028,Demais
19608623,P028,Demais
19608682,P028,Demais
19608724,P028,Demais
19608857,P028,Demais
19608871,P028,Demais
19608894,P028,Demais
19609019,P028,Demais
19609020,P028,Demais
19609023,P028,Demais
19609067,P028,Demais
19609075,P028,Demais
19609196,P028,Demais
19609284,P028,Demais
19609378,P028,Demais
19609539,P028,Demais
19609549,P028,Demais
19609553,P028,Demais
19609705,P028,Demais
19609726,P028,Demais
19609771,P028,Demais
19609791,P028,Demais
19609807,P028,Demais
19609809,P028,Demais
19609812,P028,Demais
19609815,P028,Demais
19609819,P028,Demais
19609820,P028,Demais
19609826,P028,Demais
19609827,P028,Demais
19609836,P028,Demais
19609837,P028,Demais
19609847,P028,Demais
19609850,P028,Demais
19609851,P028,Demais
19609869,P028,Demais
19609871,P028,Demais
19609872,P028,Demais
19609891,P028,Demais
19609893,P028,Demais
19610071,P028,Demais
19610072,P028,Demais
19610106,P028,Demais
19610112,P028,Demais
19610118,P028,Demais
19610129,P028,Demais
19610144,P028,Demais
19610146,P028,Demais
19610163,P028,Demais
19610173,P028,Demais
19610176,P028,Demais
19610198,P028,Demais
19610214,P028,Demais
19610265,P028,Demais
19610270,P028,Demais
19610271,P028,Demais
19610282,P028,Demais
19610331,P028,Demais
19610337,P028,Demais
19610346,P028,Demais
19610354,P028,Demais
19610375,P028,Demais
19610389,P028,Demais
19610394,P028,Demais
19610397,P028,Demais
19610401,P028,Demais
19610411,P028,Demais
19610416,P028,Demais
19610417,P028,Demais
19610419,P028,Demais
19610422,P028,Demais
19610423,P028,Demais
19610424,P028,Demais
19610425,P028,Demais
19610426,P028,Demais
19610427,P028,Demais
19610428,P028,Demais
19610430,P028,Demais
19610463,P028,Demais
19610483,P028,Demais
19610485,P028,Demais
19610652,P028,Demais
19610713,P028,Demais
19610856,P028,Demais
19610870,P028,Demais
19610930,P028,Demais
19610935,P028,Demais
19610980,P028,Demais
19610986,P028,Demais
19611046,P028,Demais
19611061,P028,Demais
19611120,P028,Demais
19611152,P028,Demais
19611304,P028,Demais
19611347,P028,Demais
19611357,P028,Demais
19611358,P028,Demais
19611359,P028,Demais
19611372,P028,Demais
19611376,P028,Demais
19611390,P028,Demais
19611394,P028,Demais
19611415,P028,Demais
19611459,P028,Demais
19611521,P028,Demais
19611573,P028,Demais
19611682,P028,Demais
19611686,P028,Demais
19611716,P028,Demais
19611732,P028,Demais
19611743,P028,Demais
19611794,P028,Demais
19611830,P028,Demais
19611831,P028,Demais
19611844,P028,Demais
19611848,P028,Demais
19611853,P028,Demais
19611854,P028,Demais
19611861,P028,Demais
19611877,P028,Demais
19611912,P028,Demais
19611913,P028,Demais
19611921,P028,Demais
19611930,P028,Demais
19611935,P028,Demais
19611948,P028,Demais
19611949,P028,Demais
19611953,P028,Demais
19611975,P028,Demais
19611981,P028,Demais
19612041,P028,Demais
19612050,P028,Demais
19612060,P028,Demais
19612063,P028,Demais
19612184,P028,Demais
19612203,P028,Demais
19612211,P028,Demais
19612218,P028,Demais
19612219,P028,Demais
19612221,P028,Demais
19612223,P028,Demais
19612224,P028,Demais
19612230,P028,Demais
19612232,P028,Demais
19612254,P028,Demais
19612263,P028,Demais
19612266,P028,Demais
19612270,P028,Demais
19612271,P028,Demais
19612275,P028,Demais
19612284,P028,Demais
19612286,P028,Demais
19612297,P028,Demais
19612308,P028,Demais
19612319,P028,Demais
19612320,P028,Demais
19612327,P028,Demais
19612328,P028,Demais
19612339,P028,Demais
19612340,P028,Demais
19612342,P028,Demais
19612348,P028,Demais
19612351,P028,Demais
19612353,P028,Demais
19612369,P028,Demais
19612383,P028,Demais
19612388,P028,Demais
19612389,P028,Demais
19612433,P028,Demais
19612435,P028,Demais
19612437,P028,Demais
19612447,P028,Demais
19612451,P028,Demais
19612489,P028,Demais
19612509,P028,Demais
19612510,P028,Demais
19612514,P028,Demais
19612581,P028,Demais
19612591,P028,Demais
19612633,P028,Demais
19612641,P028,Demais
19612651,P028,Demais
19612653,P028,Demais
19612660,P028,Demais
19612662,P028,Demais
19612672,P028,Demais
19612684,P028,Demais
19612693,P028,Demais
19612704,P028,Demais
19612747,P028,Demais
19612765,P028,Demais
19612771,P028,Demais
19612777,P028,Demais
19612779,P028,Demais
19612787,P028,Demais
19612789,P028,Demais
19612795,P028,Demais
19612797,P028,Demais
19612856,P028,Demais
19612861,P028,Demais
19612862,P028,Demais
19612908,P028,Demais
19612934,P028,Demais
19612970,P028,Demais
19612979,P028,Demais
19612999,P028,Demais
19613000,P028,Demais
19613004,P028,Demais
19613013,P028,Demais
19613015,P028,Demais
19613021,P028,Demais
19613099,P028,Demais
19613133,P028,Demais
19613181,P028,Demais
19613197,P028,Demais
19613198,P028,Demais
19613202,P028,Demais
19613208,P028,Demais
19613211,P028,Demais
19613212,P028,Demais
19613215,P028,Demais
19613219,P028,Demais
19613225,P028,Demais
19613231,P028,Demais
19613234,P028,Demais
19613238,P028,Demais
19613242,P028,Demais
19613246,P028,Demais
19613255,P028,Demais
19613257,P028,Demais
19613265,P028,Demais
19613266,P028,Demais
19613267,P028,Demais
19613281,P028,Demais
19613284,P028,Demais
19613285,P028,Demais
19613288,P028,Demais
19613293,P028,Demais
19613308,P028,Demais
19613309,P028,Demais
19613335,P028,Demais
19613339,P028,Demais
19613346,P028,Demais
19613361,P028,Demais
19613365,P028,Demais
19613370,P028,Demais
19613373,P028,Demais
19613382,P028,Demais
19613397,P028,Demais
19613398,P028,Demais
19613399,P028,Demais
19613410,P028,Demais
19613422,P028,Demais
19613441,P028,Demais
19613478,P028,Demais
19613573,P028,Demais
19613575,P028,Demais
19613583,P028,Demais
19613593,P028,Demais
19613594,P028,Demais
19613602,P028,Demais
19613606,P028,Demais
19613607,P028,Demais
19613608,P028,Demais
